"","Taxa","sp","GEO3","ISO3","lon","lat","sol","sol_Hi","sol_Lo","sol_Mo","sol_VL","tot","lab","org","occ","sec","apa","stp10","stp100","stp20","stp30","PBR1","PBR2","PHO1","PHO2","PMEH1","PMEH2","PNZ1","PNZ2","POL1","POL2","TP1","TP2","NPlim","ext_P20"
"1502","SEEDGWAS3145:MRG:4:250064118","Zea mays","Meso-America","MEX",-92.68,16.78,9,20,30,50,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,743.417907714844,549.074279785156,659.495361328125,583.000244140625,310,75,300,200,1085,114,4182,5249,554,NA,700,500,NA,NA
"1503","SEEDGWAS3147:MRG:4:250064119","Zea mays","Meso-America","MEX",-98.77,19.03,2,0,30,20,50,NA,NA,NA,NA,NA,NA,644.589599609375,574.420166015625,600.763366699219,582.487365722656,510,94,NA,NA,NA,NA,6326,8000,NA,NA,1000,900,-0.115960001945496,NA
"1504","SEEDGWAS3148:MRG:4:250069032","Zea mays","Meso-America","MEX",-98.75,19.12,11,0,60,10,30,NA,NA,NA,NA,NA,NA,644.589599609375,574.420166015625,600.763366699219,582.487365722656,510,94,NA,NA,NA,NA,6326,8000,NA,NA,1000,900,-0.133709996938705,NA
"1505","SEEDGWAS3149:MRG:4:250069033","Zea mays","Meso-America","MEX",-98.91666667,18.98333333,2,0,30,20,50,NA,NA,NA,NA,NA,NA,683.428405761719,717.285339355469,771.207275390625,739.34326171875,556,86,NA,NA,NA,NA,5391,6587,NA,NA,900,800,-0.186240002512932,NA
"1506","SEEDGWAS3151:MRG:4:250064120","Zea mays","Meso-America","MEX",-98.88333333,19.25,2,0,20,10,70,NA,NA,NA,NA,NA,NA,644.589599609375,574.420166015625,600.763366699219,582.487365722656,510,94,NA,NA,NA,NA,6326,8000,NA,NA,1000,900,-0.0989599972963333,NA
"1507","SEEDGWAS3152:MRG:4:250069034","Zea mays","Meso-America","MEX",-98.42,19.72,2,0,30,20,50,NA,NA,NA,NA,NA,NA,796.3095703125,747.630676269531,838.058532714844,777.691040039062,556,86,NA,NA,NA,NA,5391,6587,NA,NA,900,800,NA,NA
"1508","SEEDGWAS3160:MRG:4:250064126","Zea mays","Meso-America","MEX",-102.5,18.84,9,0,0,60,40,NA,NA,NA,NA,NA,NA,492.879669189453,405.933807373047,419.145416259766,422.131988525391,1224,166,1000,NA,730,66,3483,4346,523,171,600,500,-0.265240013599396,NA
"1509","SEEDGWAS3161:MRG:4:250069037","Zea mays","Meso-America","MEX",-102.833333,19.1833333,8,0,0,80,20,867.736206054688,47.0807609558105,105.651748657227,409.719512939453,53.2311134338379,252.05305480957,577.301208496094,538.643615722656,547.67041015625,547.279846191406,1224,166,1000,NA,730,66,3483,4346,523,171,600,500,-0.294420003890991,NA
"1510","SEEDGWAS3163:MRG:4:250069038","Zea mays","Meso-America","MEX",-99.330802,18.290454,8,0,0,100,0,1323.80529785156,163.564651489258,538.213684082031,301.509887695312,94.9341430664062,225.582885742188,666.912475585938,610.875427246094,647.477661132812,640.55517578125,796,141,NA,NA,1031,226,3250,3642,588,NA,600,300,-0.255620002746582,NA
"1511","SEEDGWAS3164:MRG:4:250069039","Zea mays","Meso-America","MEX",-99.550105,18.32716,8,0,0,100,0,1323.80529785156,163.564651489258,538.213684082031,301.509887695312,94.9341430664062,225.582885742188,526.223388671875,422.120971679688,459.451446533203,447.538879394531,707,NA,NA,NA,NA,NA,3518,4802,NA,NA,NA,NA,NA,NA
"1512","SEEDGWAS3165:MRG:4:250064127","Zea mays","Meso-America","MEX",-101.267595,17.580798,8,0,20,80,0,363.889343261719,26.375732421875,90.2520370483398,137.37239074707,41.3856506347656,68.5034942626953,703.707275390625,633.752624511719,661.29833984375,647.127624511719,774,52,NA,NA,1377,513,2933,2722,839,NA,600,500,NA,NA
"1513","SEEDGWAS3166:MRG:4:250064128","Zea mays","Meso-America","MEX",-97.01666667,17.96666667,8,0,0,100,0,545.81201171875,67.4385833740234,221.90837097168,124.314140319824,39.1418571472168,93.0090255737305,695.102600097656,565.125427246094,646.619323730469,598.669860839844,796,141,NA,NA,1031,226,3250,3642,588,NA,600,300,-0.483550012111664,NA
"1514","SEEDGWAS3167:MRG:4:250064160","Zea mays","Meso-America","MEX",-97.081927,18.12723,8,0,0,100,0,NA,NA,NA,NA,NA,NA,1275.43090820312,1149.58752441406,1288.85668945312,1179.23754882812,796,141,NA,NA,1031,226,3250,3642,588,NA,600,300,NA,NA
"1515","SEEDGWAS3168:MRG:4:250064161","Zea mays","Meso-America","MEX",-102.9836111,19.27416667,8,0,0,80,20,867.736206054688,47.0807609558105,105.651748657227,409.719512939453,53.2311134338379,252.05305480957,577.301208496094,538.643615722656,547.67041015625,547.279846191406,1224,166,1000,NA,730,66,3483,4346,523,171,600,500,-0.247400000691414,NA
"1516","SEEDGWAS3170:MRG:4:250064162","Zea mays","Meso-America","MEX",-100.927528,28.550497,8,0,0,100,0,297.140411376953,16.1219482421875,36.1785087585449,140.300979614258,18.2280216217041,86.3109664916992,809.026428222656,731.922058105469,749.121704101562,739.879028320312,721,74,NA,NA,1519,727,2846,2182,1060,NA,700,600,NA,NA
"1517","SEEDGWAS3172:MRG:4:250064164","Zea mays","Meso-America","MEX",-99.68333333,25.25,8,0,0,100,0,272.378723144531,14.3043403625488,51.0248336791992,119.972106933594,11.9521713256836,75.1252517700195,539.217224121094,482.232025146484,519.646362304688,493.803741455078,1817,181,2900,800,2521,306,2258,2507,766,129,500,400,NA,NA
"1518","SEEDGWAS3174:MRG:4:250064165","Zea mays","Meso-America","MEX",-99.278792,22.770949,9,0,33,67,0,1323.80529785156,142.795227050781,201.581481933594,285.599090576172,69.8586807250977,623.970825195312,1064.41809082031,942.143188476562,1027.03332519531,965.429077148438,580,NA,NA,NA,NA,NA,3820,4326,NA,NA,NA,NA,NA,NA
"1519","SEEDGWAS3176:MRG:4:250064167","Zea mays","Meso-America","MEX",-103.586763,19.325351,8,0,0,80,20,297.140411376953,16.1219482421875,36.1785087585449,140.300979614258,18.2280216217041,86.3109664916992,481.254089355469,432.116973876953,437.963745117188,448.520416259766,870,161,NA,NA,1247,530,3717,4273,848,NA,700,600,NA,NA
"1520","SEEDGWAS3177:MRG:4:250069042","Zea mays","Meso-America","MEX",-100.2333333,26.05,8,0,0,100,0,297.140411376953,15.6047353744507,55.663459777832,130.878677368164,13.0387334823608,81.9548187255859,648.357666015625,561.111877441406,593.884338378906,573.191589355469,1817,181,2900,800,2521,306,2258,2507,766,129,500,400,-0.530290007591248,NA
"1521","SEEDGWAS3178:MRG:4:250069043","Zea mays","Meso-America","MEX",-99.3,18.68,9,0,40,60,0,NA,NA,NA,NA,NA,NA,559.397155761719,428.531616210938,483.850646972656,449.273864746094,1544,216,NA,NA,1977,534,2546,2596,866,NA,600,400,-0.312970012426376,NA
"1522","SEEDGWAS3179:MRG:4:250064168","Zea mays","Meso-America","MEX",-99.35,18.61666667,8,0,0,100,0,NA,NA,NA,NA,NA,NA,559.397155761719,428.531616210938,483.850646972656,449.273864746094,1544,216,NA,NA,1977,534,2546,2596,866,NA,600,400,NA,NA
"1523","SEEDGWAS318:MRG:4:250059077","Zea mays","Meso-America","MEX",-90.740704,18.572773,8,0,20,80,0,1323.80529785156,163.564651489258,538.213684082031,301.509887695312,94.9341430664062,225.582885742188,1054.193359375,930.898315429688,1016.88580322266,953.288940429688,596,NA,NA,NA,NA,NA,4240,5650,NA,NA,NA,NA,-0.424970000982285,NA
"1524","SEEDGWAS3180:MRG:4:250064169","Zea mays","Meso-America","MEX",-98.625201,21.472981,9,0,50,50,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,1044.40673828125,916.488098144531,999.054321289062,938.547241210938,346,105,44,100,888,195,3922,4517,560,82,700,400,NA,NA
"1525","SEEDGWAS3182:MRG:4:250064170","Zea mays","South America","BRA",-39.21666667,-12.43333333,8,0,20,80,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,422.953582763672,378.138031005859,403.654998779297,392.839721679688,1115,353,NA,NA,1625,476,2977,3054,697,NA,500,400,-0.243660002946854,NA
"1526","SEEDGWAS3183:MRG:4:250064171","Zea mays","South America","BRA",-38.23333333,-6.8,8,0,0,100,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,416.163330078125,374.34814453125,385.120056152344,389.549957275391,794,57,1000,NA,1245,249,3725,3469,547,225,500,600,-0.144999995827675,NA
"1527","SEEDGWAS3184:MRG:4:250064172","Zea mays","South America","BRA",-37.26666667,-8.083333333,8,0,20,80,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,410.433624267578,358.269927978516,382.063812255859,377.447265625,1115,353,NA,NA,1625,476,2977,3054,697,NA,500,400,-0.0549970008432865,NA
"1528","SEEDGWAS3185:MRG:4:250064174","Zea mays","South America","BRA",-39.2,-4.216666667,8,0,20,80,0,545.81201171875,58.8752288818359,83.1131286621094,117.754028320312,28.8031044006348,257.266479492188,384.041870117188,322.51904296875,340.560638427734,338.038452148438,1115,353,NA,NA,1625,476,2977,3054,697,NA,500,400,-0.0649020001292229,NA
"1529","SEEDGWAS3186:MRG:4:250064175","Zea mays","South America","BRA",-39.36666667,-5.583333333,8,0,20,80,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,361.953552246094,308.783721923828,325.919219970703,326.041748046875,1115,353,NA,NA,1625,476,2977,3054,697,NA,500,400,-0.124559998512268,NA
"1530","SEEDGWAS3187:MRG:4:250064176","Zea mays","South America","BRA",-40.66666667,-5.166666667,8,0,20,80,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,455.894561767578,379.748504638672,396.940704345703,390.363525390625,1115,353,NA,NA,1625,476,2977,3054,697,NA,500,400,NA,NA
"1531","SEEDGWAS3189:MRG:4:250064178","Zea mays","Meso-America","PAN",-82.785875,8.503456,2,0,0,40,60,206.999984741211,14.299955368042,54.2741050720215,103.985618591309,27.6496086120605,6.79070043563843,544.606323242188,486.572174072266,546.384765625,513.4169921875,210,64,NA,NA,NA,NA,7523,9539,NA,NA,1200,1100,NA,NA
"1532","SEEDGWAS319:MRG:4:250059078","Zea mays","Meso-America","MEX",-92.38333333,16.28333333,8,0,20,80,0,272.378723144531,19.7427825927734,67.5555267333984,102.82608795166,30.9780158996582,51.2762870788574,722.114135742188,651.310485839844,704.465148925781,681.914367675781,533,50,700,NA,1317,269,4043,3907,532,186,500,600,-0.238759994506836,NA
"1533","SEEDGWAS3190:MRG:4:250064179","Zea mays","Meso-America","PAN",-82.815169,8.469841,2,0,20,30,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696,96,NA,NA,NA,NA,4858,5902,NA,NA,800,700,NA,NA
"1534","SEEDGWAS3191:MRG:4:250064180","Zea mays","Meso-America","PAN",-82.625074,8.491289,2,0,0,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,64,NA,NA,NA,NA,7523,9539,NA,NA,1200,1100,NA,NA
"1535","SEEDGWAS3192:MRG:4:250064181","Zea mays","Meso-America","PAN",-82.625074,8.491289,2,0,0,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,64,NA,NA,NA,NA,7523,9539,NA,NA,1200,1100,NA,NA
"1536","SEEDGWAS3193:MRG:4:250064182","Zea mays","South America","PRY",-57.15,-25.916667,5,70,30,0,0,576.718078613281,62.2089805603027,87.8193206787109,124.421737670898,30.4340553283691,271.833953857422,396.415802001953,364.098266601562,375.217834472656,374.399993896484,808,271,1000,0,2441,82,2990,4034,NA,NA,400,300,NA,NA
"1537","SEEDGWAS3194:MRG:4:250064183","Zea mays","South America","PRY",-55.933333,-26.1,5,70,30,0,0,134.863632202148,9.31663703918457,35.3604011535645,67.7482070922852,18.0141410827637,4.42424392700195,365.641052246094,346.722534179688,362.460815429688,363.401000976562,731,196,NA,63,2123,111,3260,4452,NA,NA,400,200,NA,NA
"1538","SEEDGWAS3195:MRG:4:250064184","Zea mays","South America","PRY",-57.024295,-26.864407,5,70,30,0,0,576.718078613281,62.2089805603027,87.8193206787109,124.421737670898,30.4340553283691,271.833953857422,371.403778076172,338.295471191406,344.496307373047,351.374816894531,808,271,1000,0,2441,82,2990,4034,NA,NA,400,300,-0.506789982318878,NA
"1539","SEEDGWAS3198:MRG:4:250069044","Zea mays","South America","URY",-57.465967,-33.931798,11,0,70,30,0,503.846771240234,26.460205078125,94.3858642578125,221.924713134766,22.10915184021,138.966857910156,641.826538085938,545.529907226562,629.893310546875,565.785766601562,2085,169,NA,NA,1429,369,3558,3411,610,154,600,400,-0.490429997444153,NA
"1540","SEEDGWAS32:MRG:4:250054471","Zea mays","Meso-America","MEX",-92.564373,16.332904,8,0,20,80,0,1323.80529785156,163.564651489258,538.213684082031,301.509887695312,94.9341430664062,225.582885742188,946.222778320312,846.053527832031,887.623474121094,852.964782714844,533,50,700,NA,1317,269,4043,3907,532,186,500,600,NA,NA
"1541","SEEDGWAS3200:MRG:4:250064185","Zea mays","South America","BRA",-54.009359,-28.263266,2,0,0,30,70,201.5,12.5028409957886,40.9158630371094,119.438545227051,26.8190689086914,1.82368147373199,572.7841796875,495.319610595703,528.762573242188,510.848724365234,73,0,NA,200,NA,NA,5304,5847,NA,NA,400,100,NA,NA
"1542","SEEDGWAS3202:MRG:4:250064187","Zea mays","South America","BRA",-54.283493,-28.365057,2,0,0,30,70,201.5,12.5028409957886,40.9158630371094,119.438545227051,26.8190689086914,1.82368147373199,572.7841796875,495.319610595703,528.762573242188,510.848724365234,73,0,NA,200,NA,NA,5304,5847,NA,NA,400,100,-0.549700021743774,NA
"1543","SEEDGWAS3203:MRG:4:250064188","Zea mays","South America","BRA",-54.16666667,-29.33333333,4,100,0,0,0,940.009643554688,101.39623260498,143.139266967773,202.798629760742,49.605354309082,443.070129394531,448.162017822266,389.745880126953,428.714935302734,417.215911865234,177,18,1000,0,342,60,5928,6738,NA,NA,700,400,-0.481979995965958,NA
"1544","SEEDGWAS3204:MRG:4:250064189","Zea mays","South America","BRA",-54.33333333,-28.03333333,2,0,0,30,70,201.5,12.5028409957886,40.9158630371094,119.438545227051,26.8190689086914,1.82368147373199,572.7841796875,495.319610595703,528.762573242188,510.848724365234,73,0,NA,200,NA,NA,5304,5847,NA,NA,400,100,NA,NA
"1545","SEEDGWAS3205:MRG:4:250064190","Zea mays","South America","BRA",-50.855959,-29.846457,12,0,100,0,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,428.954803466797,383.199127197266,413.113433837891,397.750122070312,1592,757,NA,NA,NA,NA,2739,2904,NA,NA,400,300,NA,NA
"1546","SEEDGWAS3207:MRG:4:250064192","Zea mays","South America","BRA",-54.409057,-28.290932,2,0,0,30,70,201.5,12.5028409957886,40.9158630371094,119.438545227051,26.8190689086914,1.82368147373199,572.7841796875,495.319610595703,528.762573242188,510.848724365234,73,0,NA,200,NA,NA,5304,5847,NA,NA,400,100,-0.593169987201691,NA
"1547","SEEDGWAS3208:MRG:4:250064193","Zea mays","South America","BRA",-54.009359,-28.263266,2,0,0,30,70,201.5,12.5028409957886,40.9158630371094,119.438545227051,26.8190689086914,1.82368147373199,572.7841796875,495.319610595703,528.762573242188,510.848724365234,73,0,NA,200,NA,NA,5304,5847,NA,NA,400,100,NA,NA
"1548","SEEDGWAS3209:MRG:4:250064194","Zea mays","South America","BRA",-54.009359,-28.263266,2,0,0,30,70,201.5,12.5028409957886,40.9158630371094,119.438545227051,26.8190689086914,1.82368147373199,572.7841796875,495.319610595703,528.762573242188,510.848724365234,73,0,NA,200,NA,NA,5304,5847,NA,NA,400,100,NA,NA
"1549","SEEDGWAS3210:MRG:4:250064195","Zea mays","South America","BRA",-54.16666667,-29.33333333,4,100,0,0,0,940.009643554688,101.39623260498,143.139266967773,202.798629760742,49.605354309082,443.070129394531,448.162017822266,389.745880126953,428.714935302734,417.215911865234,177,18,1000,0,342,60,5928,6738,NA,NA,700,400,-0.481979995965958,NA
"1550","SEEDGWAS3212:MRG:4:250064197","Zea mays","South America","BRA",-54.283493,-28.365057,2,0,0,30,70,201.5,12.5028409957886,40.9158630371094,119.438545227051,26.8190689086914,1.82368147373199,572.7841796875,495.319610595703,528.762573242188,510.848724365234,73,0,NA,200,NA,NA,5304,5847,NA,NA,400,100,-0.549700021743774,NA
"1551","SEEDGWAS3213:MRG:4:250064198","Zea mays","South America","BRA",-54.283493,-28.365057,2,0,0,30,70,201.5,12.5028409957886,40.9158630371094,119.438545227051,26.8190689086914,1.82368147373199,572.7841796875,495.319610595703,528.762573242188,510.848724365234,73,0,NA,200,NA,NA,5304,5847,NA,NA,400,100,-0.549700021743774,NA
"1552","SEEDGWAS3214:MRG:4:250064199","Zea mays","South America","BRA",-47.78333333,-20.33333333,1,0,0,0,100,201.5,12.5028409957886,40.9158630371094,119.438545227051,26.8190689086914,1.82368147373199,428.540679931641,372.902618408203,395.392333984375,385.452178955078,73,0,NA,200,NA,NA,5304,5847,NA,NA,400,100,-0.301640003919601,NA
"1553","SEEDGWAS3215:MRG:4:250064200","Zea mays","South America","BRA",-47.4,-20.53333333,2,0,30,0,70,69,4.28136968612671,14.010890007019,40.8995475769043,9.18370056152344,0.62448650598526,453.912963867188,389.699188232422,401.633575439453,399.596771240234,813,293,NA,200,NA,NA,3496,5048,NA,NA,300,100,NA,NA
"1554","SEEDGWAS3216:MRG:4:250064201","Zea mays","South America","BRA",-48.766667,-21.583333,8,0,0,100,0,69,4.28136968612671,14.010890007019,40.8995475769043,9.18370056152344,0.62448650598526,437.227935791016,401.243072509766,416.693939208984,415.409057617188,73,0,NA,200,NA,NA,5304,5847,NA,NA,400,100,NA,NA
"1555","SEEDGWAS3217:MRG:4:250064203","Zea mays","South America","BRA",-48.302538,-22.084753,11,0,70,0,30,69,4.28136968612671,14.010890007019,40.8995475769043,9.18370056152344,0.62448650598526,454.085784912109,390.629669189453,417.042846679688,404.689910888672,1672,618,NA,NA,2225,132,2221,2864,508,41,200,100,NA,NA
"1556","SEEDGWAS3218:MRG:4:250064204","Zea mays","South America","BRA",-44.45,-18.35,9,0,20,60,20,63.2499961853027,3.92458915710449,12.843316078186,37.4912528991699,8.41839122772217,0.572445929050446,403.160614013672,312.306488037109,361.795501708984,325.41748046875,843,226,NA,NA,1598,238,3497,3899,530,157,400,400,NA,NA
"1557","SEEDGWAS3219:MRG:4:250064205","Zea mays","Meso-America","MEX",-100.65,18.35,8,0,20,80,0,940.009643554688,116.144233703613,382.175598144531,214.096572875977,67.4109725952148,160.182220458984,1078.34790039062,941.023193359375,1036.72619628906,958.491882324219,1324,322,NA,NA,1633,303,3386,3851,599,NA,600,400,-0.288150012493134,NA
"1558","SEEDGWAS322:MRG:4:250059080","Zea mays","Western Europe","FRA",-52.42327,4.936821,NA,0,0,0,0,69,4.28136968612671,14.010890007019,40.8995475769043,9.18370056152344,0.62448650598526,456.300628662109,402.922790527344,442.322723388672,420.614013671875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1559","SEEDGWAS3220:MRG:4:250064206","Zea mays","South America","BRA",-50.5,-29.8,4,100,0,0,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,520.366821289062,437.319427490234,488.183990478516,464.261352539062,473,63,1000,0,2441,82,3098,4519,NA,NA,500,300,NA,NA
"1560","SEEDGWAS3221:MRG:4:250064207","Zea mays","South America","BRA",-53.96135,-27.9431,2,0,0,30,70,201.5,12.5028409957886,40.9158630371094,119.438545227051,26.8190689086914,1.82368147373199,482.111297607422,388.827239990234,450.131164550781,409.230865478516,73,0,NA,200,NA,NA,5304,5847,NA,NA,400,100,NA,NA
"1561","SEEDGWAS3222:MRG:4:250064208","Zea mays","South America","BRA",-49.75,-25.8,5,70,0,10,20,321.88916015625,39.7714767456055,130.869049072266,73.3134765625,23.0836601257324,54.8514785766602,490.369781494141,447.26123046875,469.909515380859,448.472290039062,263,72,300,200,1054,71,4341,5673,NA,NA,600,400,NA,NA
"1562","SEEDGWAS3223:MRG:4:250064209","Zea mays","Meso-America","MEX",-96.46666667,15.75,11,0,70,30,0,NA,NA,NA,NA,NA,NA,792.751159667969,738.268798828125,745.266784667969,755.6767578125,2017,396,NA,NA,NA,NA,2653,3053,NA,NA,600,400,NA,NA
"1563","SEEDGWAS3224:MRG:4:250069046","Zea mays","Meso-America","MEX",-96.46666667,15.75,11,0,70,30,0,NA,NA,NA,NA,NA,NA,792.751159667969,738.268798828125,745.266784667969,755.6767578125,2017,396,NA,NA,NA,NA,2653,3053,NA,NA,600,400,NA,NA
"1564","SEEDGWAS3225:MRG:4:250064210","Zea mays","Meso-America","MEX",-98.136052,16.539657,8,0,20,80,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,428.175842285156,382.850341796875,416.423858642578,412.001007080078,507,45,700,NA,1330,274,4049,3775,535,193,500,600,NA,NA
"1565","SEEDGWAS3226:MRG:4:250064211","Zea mays","Meso-America","MEX",-96.831814,17.528084,8,0,0,100,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,1038.88952636719,838.513793945312,972.049011230469,856.68798828125,796,141,NA,NA,1031,226,3250,3642,588,NA,600,300,-0.499049991369247,NA
"1566","SEEDGWAS3227:MRG:4:250069047","Zea mays","Meso-America","MEX",-96.831814,17.528084,8,0,0,100,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,1038.88952636719,838.513793945312,972.049011230469,856.68798828125,796,141,NA,NA,1031,226,3250,3642,588,NA,600,300,-0.499049991369247,NA
"1567","SEEDGWAS3228:MRG:4:250064212","Zea mays","Meso-America","MEX",-97.95,17.03333333,8,0,0,100,0,1323.80529785156,163.564651489258,538.213684082031,301.509887695312,94.9341430664062,225.582885742188,1110.48986816406,967.135375976562,1076.56311035156,991.845458984375,796,141,NA,NA,1031,226,3250,3642,588,NA,600,300,NA,NA
"1568","SEEDGWAS3232:MRG:4:250064215","Zea mays","Meso-America","MEX",-105.3333333,20.31666667,8,0,0,80,20,363.889343261719,19.7435436248779,44.3055648803711,171.817855834961,22.3227214813232,105.699653625488,518.292663574219,407.203948974609,457.80517578125,419.69189453125,870,161,NA,NA,1247,530,3717,4273,848,NA,700,600,NA,NA
